dew,temperature,pression
6,10.0,1024.0
5,9.0,1025.0
5,8.0,1025.0
3,6.0,1026.0
3,5.0,1026.0
2,5.0,1026.0
2,5.0,1027.0
0,3.0,1027.0
1,4.0,1028.0
-1,10.0,1029.0
-1,12.0,1030.0
-3,14.0,1030.0
-4,15.0,1029.0
-7,16.0,1028.0
-8,16.0,1028.0
-9,16.0,1027.0
-10,17.0,1027.0
-9,16.0,1026.0
-7,13.0,1027.0
-4,10.0,1027.0
-3,8.0,1028.0
-4,8.0,1028.0
-4,8.0,1029.0
-2,4.0,1029.0
-2,4.0,1029.0
-1,4.0,1029.0
-1,3.0,1029.0
-2,2.0,1029.0
-2,2.0,1029.0
-2,2.0,1029.0
-2,1.0,1029.0
-2,1.0,1029.0
-2,1.0,1029.0
0,4.0,1030.0
-1,7.0,1030.0
-1,11.0,1030.0
-2,11.0,1029.0
-3,14.0,1028.0
-3,14.0,1027.0
-2,15.0,1026.0
-2,15.0,1026.0
-2,15.0,1025.0
-2,14.0,1025.0
1,8.0,1026.0
2,8.0,1026.0
2,7.0,1027.0
2,6.0,1027.0
2,6.0,1027.0
1,5.0,1027.0
2,5.0,1027.0
2,5.0,1027.0
1,4.0,1027.0
0,2.0,1027.0
0,3.0,1027.0
0,3.0,1027.0
-1,2.0,1027.0
-1,2.0,1028.0
1,5.0,1029.0
1,9.0,1029.0
-1,10.0,1029.0
-1,13.0,1028.0
-2,14.0,1027.0
-1,14.0,1026.0
-1,15.0,1026.0
-1,14.0,1026.0
0,13.0,1026.0
1,12.0,1026.0
2,10.0,1027.0
3,9.0,1027.0
4,8.0,1027.0
3,6.0,1028.0
2,5.0,1028.0
2,5.0,1028.0
2,5.0,1028.0
2,4.0,1028.0
2,4.0,1028.0
1,4.0,1027.0
2,4.0,1027.0
1,4.0,1027.0
1,4.0,1027.0
2,4.0,1027.0
3,5.0,1028.0
3,7.0,1028.0
3,9.0,1028.0
2,10.0,1027.0
3,11.0,1026.0
4,11.0,1025.0
3,12.0,1025.0
3,13.0,1024.0
2,12.0,1024.0
2,12.0,1024.0
3,11.0,1025.0
4,10.0,1025.0
5,10.0,1025.0
4,10.0,1025.0
3,9.0,1024.0
3,7.0,1024.0
4,7.0,1024.0
4,7.0,1024.0
5,8.0,1023.0
3,6.0,1023.0
3,5.0,1023.0
2,4.0,1023.0
1,3.0,1023.0
2,4.0,1023.0
2,4.0,1024.0
4,6.0,1024.0
6,9.0,1024.0
5,11.0,1023.0
5,12.0,1023.0
5,13.0,1021.0
5,14.0,1021.0
5,14.0,1020.0
5,13.0,1020.0
4,10.0,1020.0
4,9.0,1021.0
4,8.0,1021.0
4,8.0,1021.0
4,8.0,1021.0
6,9.0,1022.0
5,8.0,1022.0
4,7.0,1022.0
4,7.0,1022.0
3,6.0,1022.0
4,9.0,1022.0
1,11.0,1021.0
0,10.0,1022.0
-2,11.0,1022.0
-3,12.0,1022.0
-3,13.0,1023.0
-3,15.0,1024.0
-4,17.0,1024.0
-5,18.0,1024.0
-7,19.0,1024.0
-9,20.0,1024.0
-9,19.0,1024.0
-9,19.0,1024.0
-8,18.0,1024.0
-9,17.0,1025.0
-8,16.0,1025.0
-7,11.0,1026.0
-4,8.0,1027.0
-6,8.0,1027.0
-6,8.0,1028.0
-4,5.0,1028.0
-3,4.0,1029.0
-2,4.0,1029.0
-3,5.0,1030.0
-3,3.0,1029.0
-2,3.0,1029.0
-4,7.0,1029.0
-4,3.0,1030.0
-3,3.0,1030.0
0,7.0,1030.0
-4,11.0,1030.0
-5,14.0,1030.0
-7,16.0,1030.0
-6,17.0,1029.0
-6,17.0,1027.0
-7,18.0,1027.0
-7,17.0,1026.0
-7,17.0,1026.0
-6,15.0,1025.0
-4,12.0,1025.0
-1,9.0,1026.0
0,8.0,1025.0
0,6.0,1026.0
-1,7.0,1026.0
-1,8.0,1025.0
-1,6.0,1025.0
-1,6.0,1024.0
0,7.0,1024.0
-1,7.0,1023.0
0,7.0,1023.0
0,7.0,1022.0
0,7.0,1022.0
1,7.0,1022.0
1,8.0,1021.0
0,10.0,1022.0
0,11.0,1021.0
0,12.0,1021.0
0,13.0,1020.0
0,13.0,1019.0
0,13.0,1019.0
-1,13.0,1018.0
0,13.0,1018.0
2,11.0,1018.0
2,8.0,1019.0
2,8.0,1019.0
1,6.0,1019.0
2,5.0,1019.0
1,5.0,1019.0
1,5.0,1019.0
1,4.0,1018.0
1,4.0,1018.0
0,3.0,1018.0
0,3.0,1017.0
-1,2.0,1017.0
0,2.0,1016.0
0,2.0,1016.0
0,2.0,1016.0
2,5.0,1017.0
2,8.0,1017.0
1,11.0,1016.0
0,13.0,1016.0
-12,18.0,1015.0
-17,18.0,1015.0
-17,18.0,1015.0
-17,18.0,1015.0
-20,16.0,1016.0
-19,15.0,1017.0
-17,14.0,1018.0
-16,14.0,1019.0
-15,13.0,1020.0
-13,11.0,1021.0
-12,10.0,1022.0
-12,10.0,1022.0
-12,10.0,1022.0
-11,8.0,1022.0
-12,9.0,1022.0
-11,8.0,1022.0
-11,7.0,1022.0
-11,7.0,1022.0
-9,5.0,1022.0
-7,1.0,1022.0
-7,6.0,1023.0
-11,11.0,1023.0
-12,11.0,1023.0
-15,12.0,1022.0
-14,14.0,1021.0
-15,14.0,1020.0
-15,14.0,1019.0
-14,14.0,1019.0
-13,14.0,1018.0
-11,10.0,1018.0
-9,10.0,1019.0
-5,6.0,1019.0
-5,5.0,1019.0
-5,5.0,1020.0
-5,4.0,1020.0
-6,4.0,1020.0
-6,2.0,1020.0
-4,2.0,1021.0
-4,2.0,1021.0
-6,0.0,1021.0
-4,1.0,1021.0
-4,0.0,1021.0
-4,0.0,1021.0
-4,0.0,1021.0
-3,1.0,1022.0
-2,6.0,1022.0
-4,9.0,1022.0
-5,10.0,1021.0
-3,12.0,1020.0
-3,13.0,1020.0
-4,14.0,1019.0
-3,14.0,1019.0
-4,13.0,1018.0
-2,11.0,1019.0
-1,7.0,1019.0
-1,7.0,1020.0
0,7.0,1020.0
0,8.0,1020.0
1,8.0,1021.0
0,7.0,1021.0
0,6.0,1021.0
-1,6.0,1021.0
-1,5.0,1021.0
0,5.0,1021.0
-1,6.0,1022.0
0,5.0,1021.0
-1,5.0,1021.0
0,6.0,1022.0
0,7.0,1022.0
0,9.0,1023.0
-1,11.0,1022.0
-1,12.0,1023.0
-3,14.0,1022.0
-5,15.0,1022.0
-7,16.0,1022.0
-8,15.0,1022.0
-7,14.0,1023.0
-7,12.0,1024.0
-11,13.0,1025.0
-13,13.0,1027.0
-13,11.0,1028.0
-13,10.0,1030.0
-17,9.0,1030.0
-22,7.0,1031.0
-28,6.0,1032.0
-27,3.0,1033.0
-31,2.0,1034.0
-30,1.0,1034.0
-30,1.0,1033.0
-28,0.0,1033.0
-28,1.0,1032.0
-28,1.0,1032.0
-28,2.0,1033.0
-28,3.0,1032.0
-30,5.0,1032.0
-31,7.0,1030.0
-30,8.0,1028.0
-30,8.0,1027.0
-27,10.0,1025.0
-26,10.0,1024.0
-26,10.0,1024.0
-24,10.0,1024.0
-22,9.0,1025.0
-21,8.0,1025.0
-19,8.0,1026.0
-18,3.0,1027.0
-16,3.0,1028.0
-15,3.0,1029.0
-12,1.0,1030.0
-13,1.0,1030.0
-13,2.0,1031.0
-12,1.0,1031.0
-14,1.0,1031.0
-10,0.0,1031.0
-11,-2.0,1030.0
-11,-1.0,1031.0
-11,7.0,1031.0
-12,8.0,1031.0
-16,11.0,1031.0
-17,12.0,1030.0
-16,12.0,1028.0
-16,13.0,1027.0
-16,13.0,1026.0
-14,13.0,1025.0
-14,12.0,1025.0
-14,10.0,1024.0
-13,7.0,1025.0
-11,7.0,1024.0
-9,4.0,1025.0
-8,2.0,1025.0
-6,2.0,1025.0
-6,2.0,1025.0
-7,1.0,1025.0
-7,0.0,1025.0
-6,-1.0,1026.0
-5,0.0,1025.0
-6,-1.0,1025.0
-7,-1.0,1025.0
-7,-1.0,1025.0
-7,1.0,1026.0
-6,4.0,1026.0
-7,8.0,1026.0
-9,11.0,1027.0
-9,13.0,1026.0
-10,15.0,1025.0
-10,16.0,1024.0
-10,15.0,1023.0
-9,15.0,1023.0
-10,14.0,1023.0
-9,11.0,1023.0
-6,7.0,1023.0
-5,7.0,1024.0
-7,8.0,1024.0
-7,8.0,1025.0
-6,5.0,1025.0
-5,4.0,1025.0
-5,4.0,1025.0
-4,4.0,1025.0
-4,3.0,1024.0
-3,3.0,1024.0
-3,2.0,1023.0
-2,3.0,1023.0
-3,1.0,1023.0
-2,2.0,1023.0
-2,3.0,1023.0
-1,5.0,1023.0
-1,6.0,1023.0
-2,7.0,1022.0
-1,8.0,1021.0
-2,8.0,1020.0
-2,9.0,1019.0
-1,9.0,1019.0
-1,9.0,1018.0
0,7.0,1018.0
-1,5.0,1018.0
0,5.0,1019.0
0,4.0,1019.0
0,4.0,1019.0
-1,4.0,1019.0
-1,5.0,1019.0
-2,4.0,1019.0
-4,2.0,1019.0
-3,2.0,1019.0
-3,3.0,1019.0
-2,2.0,1019.0
-5,0.0,1019.0
-5,4.0,1019.0
-8,4.0,1019.0
-9,7.0,1020.0
-11,10.0,1020.0
-12,11.0,1020.0
-14,13.0,1019.0
-15,13.0,1018.0
-15,14.0,1018.0
-15,14.0,1017.0
-16,14.0,1017.0
-16,14.0,1017.0
-16,13.0,1017.0
-12,12.0,1018.0
-11,11.0,1018.0
-9,7.0,1018.0
-10,9.0,1019.0
-10,10.0,1019.0
-10,9.0,1019.0
-6,2.0,1019.0
-6,2.0,1019.0
-6,0.0,1019.0
-6,1.0,1019.0
-6,-1.0,1019.0
-6,-2.0,1019.0
-6,-2.0,1018.0
-5,-1.0,1019.0
-5,0.0,1019.0
-4,6.0,1019.0
-8,10.0,1019.0
-12,12.0,1018.0
-12,14.0,1017.0
-13,16.0,1016.0
-13,16.0,1014.0
-13,16.0,1015.0
-12,15.0,1015.0
-12,13.0,1015.0
-12,13.0,1015.0
-12,12.0,1015.0
-7,6.0,1015.0
-7,4.0,1016.0
-5,4.0,1015.0
-7,3.0,1015.0
-6,4.0,1015.0
-6,3.0,1014.0
-5,3.0,1014.0
-5,4.0,1014.0
-6,5.0,1014.0
-8,8.0,1014.0
-9,10.0,1015.0
-10,10.0,1016.0
-10,10.0,1017.0
-11,11.0,1018.0
-12,12.0,1018.0
-13,12.0,1019.0
-14,13.0,1018.0
-16,12.0,1018.0
-17,12.0,1019.0
-16,11.0,1020.0
-15,10.0,1021.0
-15,8.0,1022.0
-15,8.0,1023.0
-15,7.0,1024.0
-15,6.0,1025.0
-15,6.0,1025.0
-15,6.0,1025.0
-14,6.0,1024.0
-14,3.0,1024.0
-12,2.0,1023.0
-9,1.0,1023.0
-8,-1.0,1023.0
-8,-2.0,1022.0
-8,-2.0,1022.0
-10,1.0,1023.0
-11,-1.0,1024.0
-11,2.0,1025.0
-15,7.0,1025.0
-16,9.0,1025.0
-20,9.0,1025.0
-20,10.0,1024.0
-21,9.0,1023.0
-21,10.0,1023.0
-20,10.0,1023.0
-19,9.0,1024.0
-19,8.0,1025.0
-21,7.0,1025.0
-20,6.0,1026.0
-19,5.0,1027.0
-18,4.0,1027.0
-17,4.0,1027.0
-15,4.0,1027.0
-14,3.0,1027.0
-15,2.0,1027.0
-14,2.0,1027.0
-14,2.0,1026.0
-16,4.0,1026.0
-17,4.0,1026.0
-18,3.0,1027.0
-18,3.0,1027.0
-19,4.0,1028.0
-18,5.0,1028.0
-19,6.0,1028.0
-19,7.0,1028.0
-20,8.0,1027.0
-20,8.0,1026.0
-20,10.0,1025.0
-20,9.0,1025.0
-21,8.0,1025.0
-20,5.0,1025.0
-19,4.0,1026.0
-19,5.0,1026.0
-19,5.0,1027.0
-19,3.0,1027.0
-18,3.0,1028.0
-18,2.0,1028.0
-18,1.0,1028.0
-18,0.0,1028.0
-15,0.0,1027.0
-18,1.0,1027.0
-15,0.0,1026.0
-15,-1.0,1027.0
-15,-1.0,1026.0
-15,-1.0,1027.0
-17,0.0,1027.0
-17,2.0,1027.0
-18,3.0,1027.0
-19,5.0,1026.0
-19,6.0,1025.0
-20,6.0,1024.0
-19,7.0,1023.0
-20,8.0,1022.0
-19,7.0,1022.0
-17,5.0,1022.0
-15,2.0,1023.0
-17,5.0,1023.0
-15,5.0,1023.0
-14,5.0,1023.0
-10,-1.0,1023.0
-13,-1.0,1023.0
-10,-1.0,1023.0
-11,-1.0,1023.0
-10,-3.0,1023.0
-12,-3.0,1023.0
-10,-3.0,1023.0
-11,-3.0,1023.0
-12,-5.0,1023.0
-11,-3.0,1023.0
-13,1.0,1024.0
-13,4.0,1024.0
-13,7.0,1025.0
-13,9.0,1024.0
-12,10.0,1023.0
-12,11.0,1023.0
-13,11.0,1022.0
-13,11.0,1022.0
-13,11.0,1022.0
-12,9.0,1022.0
-11,7.0,1023.0
-9,4.0,1023.0
-11,8.0,1024.0
-9,1.0,1024.0
-8,0.0,1025.0
-8,1.0,1025.0
-9,0.0,1026.0
-8,-1.0,1026.0
-8,-3.0,1026.0
-7,-2.0,1026.0
-8,-2.0,1026.0
-8,-1.0,1026.0
-8,-2.0,1026.0
-7,-3.0,1026.0
-7,-1.0,1027.0
-7,4.0,1027.0
-9,7.0,1027.0
-9,10.0,1027.0
-11,11.0,1026.0
-12,11.0,1025.0
-12,12.0,1024.0
-12,12.0,1024.0
-12,11.0,1024.0
-11,8.0,1025.0
-9,8.0,1025.0
-9,9.0,1025.0
-7,4.0,1026.0
-7,2.0,1026.0
-7,1.0,1027.0
-6,0.0,1027.0
-7,0.0,1027.0
-7,-1.0,1027.0
-7,-1.0,1027.0
-8,-1.0,1027.0
-8,-2.0,1027.0
-8,-2.0,1026.0
-8,-2.0,1026.0
-7,0.0,1027.0
-6,0.0,1026.0
-8,4.0,1027.0
-10,7.0,1026.0
-10,10.0,1025.0
-11,10.0,1024.0
-11,11.0,1023.0
-11,12.0,1022.0
-10,13.0,1022.0
-10,11.0,1021.0
-8,10.0,1021.0
-8,7.0,1022.0
-8,8.0,1022.0
-8,7.0,1022.0
-5,4.0,1022.0
-5,3.0,1022.0
-5,1.0,1022.0
-6,0.0,1022.0
-5,0.0,1022.0
-5,-1.0,1021.0
-5,-1.0,1021.0
-6,-1.0,1021.0
-7,-2.0,1021.0
-7,-2.0,1021.0
-7,-2.0,1021.0
-6,0.0,1022.0
-6,4.0,1022.0
-6,6.0,1021.0
-8,9.0,1020.0
-8,12.0,1019.0
-11,16.0,1018.0
-11,16.0,1018.0
-11,16.0,1018.0
-12,15.0,1018.0
-7,13.0,1019.0
-7,12.0,1019.0
-6,8.0,1019.0
-6,7.0,1019.0
-5,6.0,1019.0
-4,4.0,1020.0
-4,4.0,1020.0
-4,3.0,1020.0
-4,3.0,1019.0
-4,3.0,1019.0
-5,3.0,1018.0
-7,5.0,1018.0
-6,3.0,1018.0
-6,4.0,1017.0
-5,4.0,1017.0
-7,6.0,1017.0
-8,7.0,1017.0
-10,9.0,1017.0
-10,9.0,1016.0
-14,10.0,1015.0
-15,10.0,1014.0
-15,11.0,1013.0
-16,10.0,1012.0
-15,8.0,1012.0
-14,7.0,1012.0
-10,4.0,1012.0
-10,3.0,1013.0
-14,8.0,1013.0
-14,8.0,1013.0
-14,7.0,1014.0
-13,6.0,1014.0
-13,6.0,1015.0
-13,5.0,1015.0
-14,5.0,1015.0
-13,4.0,1015.0
-13,4.0,1016.0
-14,4.0,1016.0
-16,3.0,1017.0
-16,3.0,1018.0
-17,3.0,1019.0
-19,4.0,1020.0
-21,6.0,1020.0
-18,7.0,1020.0
-17,6.0,1018.0
-17,7.0,1018.0
-19,7.0,1017.0
-20,7.0,1017.0
-21,7.0,1017.0
-21,6.0,1017.0
-21,6.0,1018.0
-21,6.0,1018.0
-17,2.0,1018.0
-16,1.0,1018.0
-16,0.0,1017.0
-12,-1.0,1017.0
-10,-3.0,1017.0
-13,-3.0,1017.0
-13,-3.0,1017.0
-14,-4.0,1017.0
-14,-3.0,1017.0
-13,-5.0,1017.0
-11,-5.0,1017.0
-11,-4.0,1018.0
-13,-3.0,1019.0
-17,3.0,1019.0
-20,4.0,1019.0
-21,6.0,1019.0
-20,8.0,1018.0
-22,7.0,1017.0
-22,7.0,1017.0
-26,6.0,1017.0
-26,6.0,1017.0
-27,5.0,1018.0
-29,4.0,1019.0
-28,2.0,1021.0
-28,1.0,1022.0
-25,0.0,1024.0
-24,-2.0,1025.0
-24,-2.0,1025.0
-25,-2.0,1025.0
-25,-3.0,1025.0
-24,-3.0,1025.0
-21,-4.0,1025.0
-23,-3.0,1025.0
-26,-4.0,1025.0
-26,-4.0,1026.0
-26,-4.0,1027.0
-27,-4.0,1027.0
-26,-3.0,1028.0
-28,-2.0,1028.0
-29,-1.0,1028.0
-29,0.0,1027.0
-28,-1.0,1027.0
-28,0.0,1027.0
-28,0.0,1027.0
-29,-1.0,1027.0
-29,-1.0,1027.0
-29,-1.0,1028.0
-29,-2.0,1028.0
-30,-2.0,1028.0
-29,-3.0,1028.0
-29,-3.0,1029.0
-30,-3.0,1029.0
-30,-3.0,1029.0
-29,-3.0,1029.0
-28,-4.0,1028.0
-28,-4.0,1028.0
-28,-4.0,1028.0
-27,-3.0,1027.0
-27,-3.0,1028.0
-26,-3.0,1028.0
-26,-2.0,1029.0
-27,0.0,1028.0
-30,1.0,1028.0
-32,3.0,1027.0
-33,4.0,1026.0
-31,4.0,1025.0
-30,6.0,1024.0
-28,5.0,1024.0
-28,6.0,1024.0
-24,6.0,1024.0
-20,6.0,1024.0
-19,6.0,1024.0
-19,6.0,1024.0
-18,5.0,1024.0
-18,6.0,1024.0
-18,6.0,1024.0
-18,4.0,1024.0
-16,-1.0,1023.0
-14,-2.0,1023.0
-16,-3.0,1023.0
-16,-4.0,1023.0
-15,-3.0,1023.0
-14,-3.0,1022.0
-14,-4.0,1022.0
-12,-1.0,1023.0
-14,5.0,1023.0
-18,8.0,1022.0
-18,10.0,1021.0
-17,10.0,1020.0
-17,12.0,1018.0
-17,13.0,1018.0
-18,12.0,1017.0
-18,11.0,1016.0
-18,10.0,1017.0
-17,10.0,1017.0
-15,8.0,1017.0
-14,8.0,1017.0
-14,8.0,1017.0
-14,7.0,1017.0
-12,2.0,1017.0
-12,0.0,1017.0
-13,1.0,1017.0
-13,2.0,1018.0
-10,-1.0,1019.0
-10,-1.0,1019.0
-11,0.0,1020.0
-12,0.0,1021.0
-12,-1.0,1022.0
-14,3.0,1023.0
-15,6.0,1024.0
-18,8.0,1024.0
-17,10.0,1025.0
-17,10.0,1024.0
-17,11.0,1024.0
-18,10.0,1023.0
-19,10.0,1023.0
-20,9.0,1024.0
-19,4.0,1024.0
-19,4.0,1025.0
-17,1.0,1025.0
-18,3.0,1026.0
-17,1.0,1026.0
-13,0.0,1026.0
-18,4.0,1026.0
-13,-2.0,1026.0
-14,-3.0,1025.0
-13,-3.0,1025.0
-13,-4.0,1025.0
-13,-3.0,1025.0
-14,-4.0,1025.0
-13,-6.0,1025.0
-14,-3.0,1025.0
-13,-2.0,1025.0
-14,1.0,1026.0
-16,7.0,1025.0
-16,9.0,1025.0
-16,9.0,1023.0
-17,10.0,1022.0
-17,11.0,1021.0
-18,12.0,1021.0
-17,11.0,1020.0
-15,9.0,1020.0
-14,8.0,1021.0
-13,8.0,1021.0
-12,4.0,1021.0
-11,1.0,1021.0
-10,2.0,1021.0
-10,-2.0,1021.0
-10,-3.0,1021.0
-10,-3.0,1020.0
-9,-3.0,1020.0
-11,-4.0,1020.0
-12,-2.0,1019.0
-11,-5.0,1019.0
-11,-4.0,1019.0
-12,-4.0,1019.0
-11,0.0,1019.0
-12,2.0,1020.0
-13,5.0,1019.0
-15,7.0,1019.0
-16,10.0,1018.0
-15,10.0,1018.0
-15,12.0,1017.0
-15,11.0,1017.0
-16,11.0,1017.0
-13,6.0,1017.0
-11,4.0,1018.0
-11,1.0,1018.0
-12,1.0,1019.0
-11,-1.0,1020.0
-12,1.0,1020.0
-11,1.0,1020.0
-11,2.0,1021.0
-11,-1.0,1020.0
-11,-3.0,1021.0
-11,-3.0,1021.0
-11,-3.0,1021.0
-11,-2.0,1021.0
-11,-3.0,1021.0
-11,-2.0,1022.0
-12,0.0,1023.0
-10,7.0,1024.0
-14,10.0,1024.0
-14,11.0,1024.0
-15,13.0,1023.0
-14,14.0,1022.0
-14,14.0,1021.0
-14,15.0,1021.0
-15,14.0,1021.0
-16,13.0,1021.0
-16,12.0,1021.0
-15,11.0,1021.0
-15,11.0,1021.0
-14,10.0,1021.0
-11,10.0,1021.0
-12,6.0,1021.0
-10,3.0,1021.0
-9,-1.0,1021.0
-10,-1.0,1021.0
-10,-1.0,1021.0
-9,-3.0,1020.0
-8,-2.0,1020.0
-8,-2.0,1020.0
-9,-3.0,1020.0
-8,-1.0,1021.0
-9,3.0,1021.0
-11,8.0,1021.0
-12,11.0,1020.0
-13,11.0,1019.0
-13,12.0,1018.0
-13,14.0,1018.0
-13,14.0,1018.0
-12,12.0,1018.0
-12,9.0,1018.0
-11,5.0,1018.0
-11,5.0,1019.0
-9,5.0,1019.0
-9,3.0,1020.0
-9,4.0,1020.0
-9,4.0,1020.0
-9,4.0,1021.0
-8,3.0,1021.0
-8,2.0,1022.0
-8,2.0,1022.0
-12,6.0,1022.0
-13,3.0,1023.0
-11,2.0,1024.0
-11,4.0,1025.0
-12,4.0,1026.0
-14,6.0,1027.0
-17,8.0,1027.0
-18,9.0,1027.0
-17,9.0,1026.0
-17,9.0,1025.0
-17,10.0,1024.0
-17,10.0,1023.0
-18,8.0,1023.0
-16,6.0,1023.0
-15,3.0,1023.0
-15,3.0,1023.0
-16,4.0,1023.0
-15,3.0,1022.0
-14,0.0,1022.0
-11,-1.0,1022.0
-12,-2.0,1022.0
-11,-2.0,1021.0
-11,-4.0,1021.0
-11,-3.0,1021.0
-12,-4.0,1021.0
-11,-5.0,1020.0
-11,-4.0,1020.0
-11,-5.0,1020.0
-11,-5.0,1021.0
-10,2.0,1021.0
-11,3.0,1021.0
-11,5.0,1020.0
-12,7.0,1019.0
-12,9.0,1018.0
-12,10.0,1017.0
-12,10.0,1017.0
-9,9.0,1017.0
-8,8.0,1018.0
-6,5.0,1018.0
-6,3.0,1019.0
-7,-1.0,1019.0
-5,1.0,1019.0
-5,-1.0,1020.0
-6,-2.0,1020.0
-6,-2.0,1020.0
-7,-3.0,1019.0
-6,-3.0,1020.0
-7,-3.0,1020.0
-7,-4.0,1020.0
-8,-4.0,1020.0
-8,-4.0,1020.0
-8,-4.0,1020.0
-8,-4.0,1021.0
-7,-1.0,1021.0
-7,2.0,1022.0
-7,4.0,1021.0
-5,5.0,1020.0
-4,5.0,1020.0
-4,6.0,1019.0
-3,6.0,1018.0
-3,5.0,1019.0
-4,2.0,1019.0
-4,0.0,1019.0
-4,0.0,1019.0
-3,0.0,1020.0
-2,1.0,1020.0
-4,-1.0,1020.0
-3,1.0,1020.0
-2,2.0,1020.0
-1,3.0,1020.0
-1,3.0,1020.0
-1,3.0,1020.0
-1,3.0,1020.0
-1,3.0,1020.0
-1,4.0,1020.0
-2,2.0,1020.0
-2,2.0,1020.0
-2,3.0,1021.0
-2,5.0,1021.0
-3,6.0,1020.0
-3,7.0,1019.0
-6,9.0,1019.0
-9,11.0,1018.0
-11,10.0,1018.0
-16,10.0,1019.0
-15,8.0,1020.0
-15,7.0,1021.0
-16,6.0,1022.0
-16,5.0,1023.0
-16,4.0,1024.0
-16,3.0,1024.0
-16,3.0,1024.0
-16,2.0,1025.0
-16,2.0,1025.0
-16,1.0,1025.0
-14,-1.0,1025.0
-16,2.0,1025.0
-17,2.0,1025.0
-17,1.0,1025.0
-17,0.0,1026.0
-17,1.0,1026.0
-17,3.0,1026.0
-18,4.0,1026.0
-18,5.0,1025.0
-20,6.0,1024.0
-19,7.0,1023.0
-19,6.0,1022.0
-19,6.0,1022.0
-19,6.0,1022.0
-19,5.0,1022.0
-18,2.0,1022.0
-14,0.0,1023.0
-12,-2.0,1023.0
-14,-3.0,1022.0
-14,-2.0,1022.0
-14,-3.0,1022.0
-14,-3.0,1022.0
-13,-5.0,1021.0
-13,-6.0,1021.0
-14,-6.0,1021.0
-12,-4.0,1020.0
-13,-5.0,1019.0
-12,-4.0,1019.0
-12,-4.0,1019.0
-12,-3.0,1019.0
-11,-2.0,1019.0
-12,0.0,1019.0
-14,1.0,1018.0
-18,5.0,1017.0
-19,6.0,1016.0
-19,6.0,1017.0
-22,6.0,1017.0
-22,5.0,1018.0
-22,4.0,1019.0
-22,3.0,1021.0
-21,2.0,1022.0
-20,2.0,1022.0
-21,1.0,1022.0
-20,1.0,1022.0
-21,1.0,1023.0
-20,0.0,1023.0
-19,0.0,1023.0
-20,-1.0,1023.0
-20,-2.0,1023.0
-20,-2.0,1022.0
-18,-4.0,1022.0
-17,-5.0,1022.0
-17,-5.0,1022.0
-15,-1.0,1022.0
-18,1.0,1021.0
-21,3.0,1021.0
-21,4.0,1020.0
-22,5.0,1019.0
-21,6.0,1017.0
-22,7.0,1016.0
-22,7.0,1016.0
-21,7.0,1016.0
-21,6.0,1016.0
-19,3.0,1017.0
-18,3.0,1017.0
-20,3.0,1017.0
-19,2.0,1017.0
-19,1.0,1017.0
-17,-1.0,1017.0
-18,-3.0,1017.0
-16,-3.0,1016.0
-15,-4.0,1016.0
-15,-6.0,1016.0
-15,-7.0,1017.0
-15,-7.0,1018.0
-14,-3.0,1019.0
-19,-1.0,1020.0
-24,-1.0,1021.0
-26,0.0,1022.0
-29,0.0,1023.0
-28,0.0,1024.0
-28,1.0,1023.0
-32,1.0,1023.0
-33,1.0,1023.0
-32,0.0,1023.0
-29,-1.0,1023.0
-29,-3.0,1024.0
-28,-4.0,1024.0
-27,-4.0,1025.0
-26,-5.0,1025.0
-24,-6.0,1025.0
-24,-6.0,1025.0
-21,-8.0,1025.0
-22,-8.0,1025.0
-23,-6.0,1025.0
-21,-7.0,1025.0
-21,-5.0,1026.0
-20,-8.0,1026.0
-21,-9.0,1026.0
-21,-10.0,1027.0
-20,-10.0,1027.0
-19,-7.0,1028.0
-19,-3.0,1028.0
-20,-1.0,1028.0
-25,0.0,1027.0
-26,1.0,1026.0
-25,1.0,1025.0
-25,3.0,1024.0
-25,2.0,1023.0
-24,2.0,1024.0
-23,1.0,1024.0
-20,-4.0,1024.0
-21,-3.0,1024.0
-20,-3.0,1025.0
-20,-4.0,1025.0
-20,-6.0,1025.0
-19,-7.0,1026.0
-18,-7.0,1026.0
-18,-8.0,1026.0
-17,-9.0,1026.0
-18,-8.0,1027.0
-21,-7.0,1027.0
-19,-7.0,1027.0
-19,-8.0,1028.0
-21,-10.0,1029.0
-20,-8.0,1029.0
-20,-3.0,1030.0
-21,-1.0,1031.0
-27,1.0,1030.0
-28,3.0,1029.0
-29,3.0,1028.0
-28,4.0,1028.0
-29,5.0,1028.0
-27,4.0,1028.0
-28,1.0,1029.0
-24,-2.0,1029.0
-22,-3.0,1030.0
-20,-4.0,1030.0
-21,-2.0,1031.0
-21,-1.0,1031.0
-20,-3.0,1032.0
-19,-3.0,1032.0
-20,-3.0,1032.0
-19,-4.0,1033.0
-19,-5.0,1033.0
-20,-5.0,1033.0
-21,-5.0,1033.0
-23,-2.0,1033.0
-22,-3.0,1033.0
-22,-2.0,1034.0
-22,0.0,1035.0
-23,1.0,1036.0
-24,3.0,1035.0
-25,4.0,1034.0
-25,4.0,1033.0
-25,5.0,1032.0
-24,5.0,1032.0
-23,4.0,1032.0
-22,1.0,1033.0
-20,0.0,1033.0
-16,-2.0,1034.0
-16,-3.0,1033.0
-16,-3.0,1034.0
-16,-5.0,1034.0
-16,-4.0,1034.0
-14,-5.0,1034.0
-16,-6.0,1033.0
-16,-5.0,1033.0
